🕘️更新时间,#genre#
PopC,http://tv123.cc.cd/live.php?ch=1711&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=693a1c7f2549ae60566b99da666d52dfcb910078b363ae5f85400c66496f2bfe
HOY77,https://cdn6.cc.cd/163189/hoy
HOY77,https://fast.hidns.vip/163189/hoy
HOY77,https://cdn.123.rr.kg/163189/hoy
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
HOY78,https://cdn.123.rr.kg/163189/hoy78
HOY78,https://fast.hidns.vip/163189/hoy78
HOY78,https://cdn.163189.xyz/163189/hoy78
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳亚卫视,http://cdn9.163189.xyz/live/as/stream.m3u8
澳视澳门,http://r.jdshipin.com/n2YZI
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳视澳门,https://cdn6.cc.cd/163189/asam
澳视澳门,https://cdn.qd.je/163189/asam
澳视澳门,https://cdn.qd.je/163189/as

🌿新马,#genre#
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
Astro QJ,https://cdn3.indevs.in/stream/live/qj/
Astro QJ,https://o11.163189.xyz/stream/live/qj/
Astro QJ,https://smt.1678520.xyz/smt3.2.3.php?id=Quanjia
Astro QJ,http://smt.1678520.xyz/smt3.2.3.php?id=Quanjia
Astro AEC,https://cdn3.indevs.in/stream/live/aec/
Astro AEC,https://o11.163189.xyz/stream/live/aec/
Astro AEC,http://smt.1678520.xyz/smt3.2.3.php?id=AEC

🌐台讯,#genre#
中天新闻,https://7612-5516-affc-d88b.kylintv.tv/live/cti_iphone.m3u8
中天新闻,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv009&token=https://t.me/GPT_858
中天新闻,https://pulltest-gem.alivecdn.com/live/ogVoQHdl8jVsdsH4o82zYFquhPEy4XWeWisjW2fHs4Oew26P63.flv
中天新闻,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1784706116084
中天新闻,https://ktpremium.world/live/LT1976F/A9177/870539.ts
中天新闻,https://d2jc41c1shgcol.cloudfront.net/live/CtiNEWS1/playlist.m3u8
中天新闻,http://tv123.cc.cd/live.php?ch=2331&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=0cddf92255339612148edec19a7537982548c15ae693497d21118de2eda76df0
中天新闻,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1782639885837
中天新闻,https://4g.158.qzz.io/163189/ztxwt
TVBS新闻,https://d2jc41c1shgcol.cloudfront.net/live/tvbsnewsqt/playlist.m3u8
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亚洲,http://tv123.cc.cd/live.php?ch=2017&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=a2cea13500251a544d3c690039eb0f79bd612cd77438a5cdf71814d2b53adfa0
寰宇新闻,https://litv.tzh911.qzz.io/litv.php?id=litv-longturn14&token=https://t.me/GPT_858
寰宇新闻,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1784706116084
寰宇新闻,http://tv123.cc.cd/live.php?ch=820&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=c092559297f713bd4f3cb7bf16776efa4813520f21d0d10d98f6d5fbfb235a5a
寰宇新闻,http://tv123.cc.cd/live.php?ch=2332&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=5a8ffb14ab82fe087f659ddf1e4a08f803f9b26931c81acce75d320e78086290
寰宇新闻,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1782639885837
寰宇新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
民视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立新闻,https://d2jc41c1shgcol.cloudfront.net/live/iNEWS/playlist.m3u8
三立新闻,https://www.goodiptv.club/douyu/5692901
三立新闻,https://ktpremium.world/live/LT1976F/A9177/515185.ts
三立新闻,https://hls-gateway.vpstv.net/streams/492922.m3u8
靖天资讯,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv065&token=https://t.me/GPT_858
靖天资讯,https://hls-gateway.vpstv.net/streams/476258.m3u8
靖天资讯,http://4gtv.cnlive.club/channel/3fae463b/index.m3u8?q=1784706116084
靖天资讯,https://ktpremium.world/live/LT1976F/A9177/918596.ts

🌐台综,#genre#
中视,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv040&token=https://t.me/GPT_858
中视,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1784706116084
中视,http://tv123.cc.cd/live.php?ch=1770&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=335b7e01d93372619ec3537c963963def03c3ebe8f5056426eaec9071a8e3018
中视,http://tv123.cc.cd/live.php?ch=790&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=8e09cbbbbaf86a50162d6b44cf6f69b5589503197ebb380b583e05972564bc25
中视,http://tv123.cc.cd/live.php?ch=2306&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=3549aace751e92593295efcf4718b4d4f35ebae4bd81ba7809e7e2b919eb4209
中视,https://4g.158.qzz.io/163189/zs
华视,https://7612-5516-affc-d88b.kylintv.tv/live/ctshd_iphone.m3u8
华视,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv041&token=https://t.me/GPT_858
华视,http://4gtv.cnlive.club/channel/n721fc25a/index.m3u8?q=1784706116084
华视,http://tv123.cc.cd/live.php?ch=1796&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=8d0dbcf61675152f3b0127bedb732c4a0b35281ea86ec47e54f1645b1fd97e42
华视,http://tv123.cc.cd/live.php?ch=791&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=e1fef65b13f4935a6fb261f9c484bcc39544d302045e8c0ecd0c9c1bb39ba474
华视,http://tv123.cc.cd/live.php?ch=2307&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=c2a44f0caaacbc1048f127d670c586e5bc7b6817aca828196a054f102ac5a97b
华视,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
三立台湾,https://ktpremium.world/live/LT1976F/A9177/1003298.ts
三立台湾,https://hls-gateway.vpstv.net/streams/477050.m3u8
东森超视,https://hls-gateway.vpstv.net/streams/476234.m3u8
东森超视,http://tv123.cc.cd/live.php?ch=2027&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=4a79dca94078baf8e3fdc4853a3bf9c2a724c9ac443739dca9e524ef93d4b70c
东森综合,https://ktpremium.world/live/LT1976F/A9177/1003297.ts
东森综合,https://hls-gateway.vpstv.net/streams/476987.m3u8
靖天综合,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv046&token=https://t.me/GPT_858
靖天国际,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv063&token=https://t.me/GPT_858

🌐台娱,#genre#
爱尔达娱乐,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv070&token=https://t.me/GPT_858

🌐台剧,#genre#
靖天戏剧,https://cdn12.178.indevs.in/163189/177d541552f78003
靖天戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv058&token=https://t.me/GPT_858
靖天戏剧,https://cdn.qd.je/163189/jtxj
靖天戏剧,https://cdn12.178.indevs.in/163189/jtxj
靖天戏剧,http://4gtv.cnlive.club/channel/3f07b409/index.m3u8?q=1784706116084
靖天戏剧,https://ktpremium.world/live/LT1976F/A9177/918600.ts
靖天戏剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv058
靖洋戏剧,https://cdn12.178.indevs.in/163189/25084ef5a2662aad
靖洋戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv045&token=https://t.me/GPT_858
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华偶像,https://8.fast.hidns.vip/163189/lhox
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://cdn.qd.je/163189/lhox
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华日韩,https://8.fast.hidns.vip/163189/lhrh
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华日韩,https://cdn.qd.je/163189/lhrh
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华日韩,https://ktpremium.world/live/LT1976F/A9177/948087.ts
龙华日韩,http://tv123.cc.cd/live.php?ch=397&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=c28fcfab637b897f22134e431378a4ef1a51f4373506d794134f9c1e57914f36
龙华日韩,http://tv123.cc.cd/live.php?ch=774&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=72b5359945cdc43d9ad61b67f908fd8482611796bf602ee534afc7c0749b46cd
天映经典,http://o11.163189.xyz/stream/live/ccm/
天映经典,http://smt.1678520.xyz/smt3.2.3.php?id=Celestial2
天映经典,https://cdn3.indevs.in/stream/live/ccm/
天映经典,https://cdn10.123.rr.kg/163189/ccm/
天映经典,https://10.fast.hidns.vip/163189/ccm/
天映经典,https://cdn.qd.je/163189/ccm
采昌影剧,https://cdn12.178.indevs.in/163189/0a6204ed0261460c
采昌影剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv049&token=https://t.me/GPT_858

🎬台影,#genre#
东森电影,https://smt.1678520.xyz/163189/dsdy
东森电影,https://smt.1678520.xyz/163189/a2c09ea65fb10aa2
东森电影,https://cdn.qd.je/163189/dsdy
东森电影,https://ktpremium.world/live/LT1976F/A9177/870557.ts
东森电影,http://tv123.cc.cd/live.php?ch=2173&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=3be4727ad7e4307daeaaa518da8c370d31c464b3633ee25bca96ed3dd3fedef3
东森电影,https://cdn.qd.je/163189.php?id=dsdy
东森洋片,https://hls-gateway.vpstv.net/streams/476997.m3u8
纬来电影,https://hls-gateway.vpstv.net/streams/477063.m3u8
纬来电影,https://cdn.qd.je/163189/wldy
纬来电影,https://cdn9.163189.xyz/smt3.1.1.php?id=videolandmovie
纬来电影,https://smt.1678520.xyz/163189/wldy
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
龙华洋片,https://8.fast.hidns.vip/163189/lhyp
龙华洋片,http://cdn8.163189.xyz/163189/lhyp
龙华洋片,https://cdn.qd.je/163189/lhyp
靖天电影,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv061&token=https://t.me/GPT_858
靖天电影,https://cdn.qd.je/163189/jtdy
靖天电影,https://cdn12.178.indevs.in/163189/jtdy
靖天电影,https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖天电影,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1784706116084
靖天电影,https://ktpremium.world/live/LT1976F/A9177/995222.ts
靖天电影,http://tv123.cc.cd/live.php?ch=408&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=18dbba8255f765a12d35658e4fa9a3759f22c95ff25f2f5f01eb3f774646fdf1
靖天电影,http://tv123.cc.cd/live.php?ch=865&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=b78d5619bfba846a6725d24350dd4f0c65d3c2618c04b6dc081ed6288038cbcd
靖天电影,http://tv123.cc.cd/live.php?ch=2350&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=7795ede56c26d4d217697db8c47a7e9411fd4e6e74385c6038d19fafa94019d2
靖天电影,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1782639885837
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天映画,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv055&token=https://t.me/GPT_858
靖天映画,https://hls-gateway.vpstv.net/streams/476302.m3u8
靖天映画,https://cdn12.178.indevs.in/163189/jtyh
靖天映画,https://cdn.qd.je/163189/jtyh
靖天映画,http://4gtv.cnlive.club/channel/n610faa83/index.m3u8?q=1784706116084
靖天映画,https://ktpremium.world/live/LT1976F/A9177/900862.ts
靖天映画,http://tv123.cc.cd/live.php?ch=2142&sid=5e820700bed7d85c1b5fa474c79a08c4&exp=1790357764&sig=e3a08bc7d08351f59f4eef7fbf3ea01c0c521936603c52effc24fe450c19182f
靖天映画,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv055
美亚电影,https://iptv.707626.xyz/ch/a4b55ca9ac177e194e6df0d37b500a3c/master.m3u8
美亚电影,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn
美亚电影,https://ktpremium.world/live/LT1976F/A9177/870561.ts
影迷数位电影,https://cdn12.178.indevs.in/163189/a643783ec587540e
影迷数位电影,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv011&token=https://t.me/GPT_858
CinemaWorld,https://cdn12.178.indevs.in/163189/6086cfe7a9756110

🌎外语,#genre#
CNN,https://jmp2.uk/sam-GBBD8000016N.m3u8
CNN,https://jmp2.uk/stvp-ATBD800001VA
CNN,https://jmp2.uk/stvp-GBBD8000016N
Sky News,https://i.mjh.nz/SamsungTVPlus/USBB52000022Q.m3u8
Sky News,https://jmp2.uk/stvp-USBB52000022Q
Sky News,https://jmp2.uk/stvp-GB3300002NF
Sky News,https://jmp2.uk/plu-55b285cd2665de274553d66f.m3u8
Sky News,https://d25w9q07b2mtmw.cloudfront.net/live/master.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
